가입일자,사용자코드,연령대코드,성별,가입 수
2020-09-04,USR_001,AGE_008,,869
2020-09-05,USR_001,AGE_001,F,472
2020-09-05,USR_001,AGE_001,M,431
2020-09-05,USR_001,AGE_002,F,1539
2020-09-05,USR_001,AGE_002,M,1610
2020-09-05,USR_001,AGE_003,F,625
2020-09-05,USR_001,AGE_003,M,784
2020-09-05,USR_001,AGE_004,F,477
2020-09-05,USR_001,AGE_004,M,420
2020-09-05,USR_001,AGE_005,F,230
2020-09-05,USR_001,AGE_005,M,197
2020-09-05,USR_001,AGE_006,F,31
2020-09-05,USR_001,AGE_006,M,49
2020-09-05,USR_001,AGE_007,F,2
2020-09-05,USR_001,AGE_007,M,10
2020-09-05,USR_001,AGE_008,,890
2020-09-05,USR_001,AGE_008,F,4
2020-09-05,USR_001,AGE_008,M,1
2020-09-06,USR_001,AGE_001,F,173
2020-09-06,USR_001,AGE_001,M,177
2020-09-06,USR_001,AGE_002,F,550
2020-09-06,USR_001,AGE_002,M,539
2020-09-06,USR_001,AGE_003,F,338
2020-09-06,USR_001,AGE_003,M,348
2020-09-06,USR_001,AGE_004,F,318
2020-09-06,USR_001,AGE_004,M,322
2020-09-06,USR_001,AGE_005,F,173
2020-09-06,USR_001,AGE_005,M,164
2020-09-06,USR_001,AGE_006,F,23
2020-09-06,USR_001,AGE_006,M,44
2020-09-06,USR_001,AGE_007,F,5
2020-09-06,USR_001,AGE_007,M,2
2020-09-06,USR_001,AGE_008,,907
2020-09-06,USR_001,AGE_008,M,1
2020-09-07,USR_001,AGE_001,F,26
2020-09-07,USR_001,AGE_001,M,17
2020-09-07,USR_001,AGE_002,F,45
2020-09-07,USR_001,AGE_002,M,36
2020-09-07,USR_001,AGE_003,F,34
2020-09-07,USR_001,AGE_003,M,32
2020-09-07,USR_001,AGE_004,F,35
2020-09-07,USR_001,AGE_004,M,41
2020-09-07,USR_001,AGE_005,F,19
2020-09-07,USR_001,AGE_005,M,20
2020-09-07,USR_001,AGE_006,F,5
2020-09-07,USR_001,AGE_006,M,7
2020-09-07,USR_001,AGE_007,M,1
2020-09-07,USR_001,AGE_008,,849
2020-09-07,USR_001,AGE_008,F,1
2020-09-07,USR_001,AGE_008,M,1
2020-09-08,USR_001,AGE_001,F,261
2020-09-08,USR_001,AGE_001,M,233
2020-09-08,USR_001,AGE_002,F,872
2020-09-08,USR_001,AGE_002,M,784
2020-09-08,USR_001,AGE_003,F,319
2020-09-08,USR_001,AGE_003,M,354
2020-09-08,USR_001,AGE_004,F,215
2020-09-08,USR_001,AGE_004,M,172
2020-09-08,USR_001,AGE_005,F,112
2020-09-08,USR_001,AGE_005,M,88
2020-09-08,USR_001,AGE_006,F,21
2020-09-08,USR_001,AGE_006,M,27
2020-09-08,USR_001,AGE_007,F,1
2020-09-08,USR_001,AGE_007,M,2
2020-09-08,USR_001,AGE_008,,1860
2020-09-08,USR_001,AGE_008,M,2
2020-09-09,USR_001,AGE_001,F,126
2020-09-09,USR_001,AGE_001,M,147
2020-09-09,USR_001,AGE_002,F,405
2020-09-09,USR_001,AGE_002,M,418
2020-09-09,USR_001,AGE_003,F,174
2020-09-09,USR_001,AGE_003,M,243
2020-09-09,USR_001,AGE_004,F,132
2020-09-09,USR_001,AGE_004,M,159
2020-09-09,USR_001,AGE_005,F,93
2020-09-09,USR_001,AGE_005,M,78
2020-09-09,USR_001,AGE_006,F,16
2020-09-09,USR_001,AGE_006,M,35
2020-09-09,USR_001,AGE_007,F,1
2020-09-09,USR_001,AGE_007,M,8
2020-09-09,USR_001,AGE_008,,1986
2020-09-09,USR_001,AGE_008,F,1
2020-09-09,USR_001,AGE_008,M,3
2020-09-10,USR_001,AGE_001,F,263
2020-09-10,USR_001,AGE_001,M,253
2020-09-10,USR_001,AGE_002,F,737
2020-09-10,USR_001,AGE_002,M,824
2020-09-10,USR_001,AGE_003,F,264
2020-09-10,USR_001,AGE_003,M,329
2020-09-10,USR_001,AGE_004,F,200
2020-09-10,USR_001,AGE_004,M,200
2020-09-10,USR_001,AGE_005,F,126
2020-09-10,USR_001,AGE_005,M,109
2020-09-10,USR_001,AGE_006,F,14
2020-09-10,USR_001,AGE_006,M,31
2020-09-10,USR_001,AGE_007,F,1
2020-09-10,USR_001,AGE_007,M,4
2020-09-10,USR_001,AGE_008,,2134
2020-09-10,USR_001,AGE_008,F,1
2020-09-11,USR_001,AGE_001,F,122
2020-09-11,USR_001,AGE_001,M,134
2020-09-11,USR_001,AGE_002,F,347
2020-09-11,USR_001,AGE_002,M,356
2020-09-11,USR_001,AGE_003,F,176
2020-09-11,USR_001,AGE_003,M,213
2020-09-11,USR_001,AGE_004,F,145
2020-09-11,USR_001,AGE_004,M,134
2020-09-11,USR_001,AGE_005,F,83
2020-09-11,USR_001,AGE_005,M,89
2020-09-11,USR_001,AGE_006,F,28
2020-09-11,USR_001,AGE_006,M,26
2020-09-11,USR_001,AGE_007,F,2
2020-09-11,USR_001,AGE_008,,2103
2020-09-12,USR_001,AGE_001,F,143
2020-09-12,USR_001,AGE_001,M,163
2020-09-12,USR_001,AGE_002,F,424
2020-09-12,USR_001,AGE_002,M,459
2020-09-12,USR_001,AGE_003,F,170
2020-09-12,USR_001,AGE_003,M,259
2020-09-12,USR_001,AGE_004,F,179
2020-09-12,USR_001,AGE_004,M,151
2020-09-12,USR_001,AGE_005,F,97
2020-09-12,USR_001,AGE_005,M,97
2020-09-12,USR_001,AGE_006,F,15
2020-09-12,USR_001,AGE_006,M,33
2020-09-12,USR_001,AGE_007,F,4
2020-09-12,USR_001,AGE_007,M,5
2020-09-12,USR_001,AGE_008,,2039
2020-09-12,USR_001,AGE_008,F,2
2020-09-13,USR_001,AGE_001,F,483
2020-09-13,USR_001,AGE_001,M,415
2020-09-13,USR_001,AGE_002,F,1651
2020-09-13,USR_001,AGE_002,M,1492
2020-09-13,USR_001,AGE_003,F,756
2020-09-13,USR_001,AGE_003,M,867
2020-09-13,USR_001,AGE_004,F,589
2020-09-13,USR_001,AGE_004,M,602
2020-09-13,USR_001,AGE_005,F,247
2020-09-13,USR_001,AGE_005,M,233
2020-09-13,USR_001,AGE_006,F,49
2020-09-13,USR_001,AGE_006,M,45
2020-09-13,USR_001,AGE_007,F,3
2020-09-13,USR_001,AGE_007,M,7
2020-09-13,USR_001,AGE_008,,2128
2020-09-13,USR_001,AGE_008,F,2
2020-09-13,USR_001,AGE_008,M,3
2020-09-14,USR_001,AGE_001,F,196
2020-09-14,USR_001,AGE_001,M,184
2020-09-14,USR_001,AGE_002,F,640
2020-09-14,USR_001,AGE_002,M,562
2020-09-14,USR_001,AGE_003,F,315
2020-09-14,USR_001,AGE_003,M,300
2020-09-14,USR_001,AGE_004,F,214
2020-09-14,USR_001,AGE_004,M,139
2020-09-14,USR_001,AGE_005,F,105
2020-09-14,USR_001,AGE_005,M,91
2020-09-14,USR_001,AGE_006,F,16
2020-09-14,USR_001,AGE_006,M,28
2020-09-14,USR_001,AGE_007,F,3
2020-09-14,USR_001,AGE_007,M,3
2020-09-14,USR_001,AGE_008,,2098
2020-09-14,USR_001,AGE_008,F,1
2020-09-14,USR_001,AGE_008,M,1
2020-09-15,USR_001,AGE_001,F,174
2020-09-15,USR_001,AGE_001,M,148
2020-09-15,USR_001,AGE_002,F,661
2020-09-15,USR_001,AGE_002,M,573
2020-09-15,USR_001,AGE_003,F,263
2020-09-15,USR_001,AGE_003,M,326
2020-09-15,USR_001,AGE_004,F,195
2020-09-15,USR_001,AGE_004,M,170
2020-09-15,USR_001,AGE_005,F,99
2020-09-15,USR_001,AGE_005,M,86
2020-09-15,USR_001,AGE_006,F,13
2020-09-15,USR_001,AGE_006,M,27
2020-09-15,USR_001,AGE_007,F,1
2020-09-15,USR_001,AGE_007,M,2
2020-09-15,USR_001,AGE_008,,2126
2020-09-15,USR_001,AGE_008,M,2
2020-09-16,USR_001,AGE_001,F,156
2020-09-16,USR_001,AGE_001,M,116
2020-09-16,USR_001,AGE_002,F,384
2020-09-16,USR_001,AGE_002,M,435
2020-09-16,USR_001,AGE_003,F,177
2020-09-16,USR_001,AGE_003,M,221
2020-09-16,USR_001,AGE_004,F,117
2020-09-16,USR_001,AGE_004,M,133
2020-09-16,USR_001,AGE_005,F,82
2020-09-16,USR_001,AGE_005,M,83
2020-09-16,USR_001,AGE_006,F,11
2020-09-16,USR_001,AGE_006,M,19
2020-09-16,USR_001,AGE_007,F,2
2020-09-16,USR_001,AGE_007,M,3
2020-09-16,USR_001,AGE_008,,2127
2020-09-16,USR_001,AGE_008,F,2
2020-09-17,USR_001,AGE_001,F,203
2020-09-17,USR_001,AGE_001,M,156
2020-09-17,USR_001,AGE_002,F,583
2020-09-17,USR_001,AGE_002,M,492
2020-09-17,USR_001,AGE_003,F,244
2020-09-17,USR_001,AGE_003,M,260
2020-09-17,USR_001,AGE_004,F,156
2020-09-17,USR_001,AGE_004,M,190
2020-09-17,USR_001,AGE_005,F,84
2020-09-17,USR_001,AGE_005,M,79
2020-09-17,USR_001,AGE_006,F,17
2020-09-17,USR_001,AGE_006,M,24
2020-09-17,USR_001,AGE_007,F,2
2020-09-17,USR_001,AGE_007,M,4
2020-09-17,USR_001,AGE_008,,2064
2020-09-17,USR_001,AGE_008,F,1
2020-09-17,USR_001,AGE_008,M,2
2020-09-18,USR_001,AGE_001,F,265
2020-09-18,USR_001,AGE_001,M,215
2020-09-18,USR_001,AGE_002,F,909
2020-09-18,USR_001,AGE_002,M,756
2020-09-18,USR_001,AGE_003,F,366
2020-09-18,USR_001,AGE_003,M,329
2020-09-18,USR_001,AGE_004,F,214
2020-09-18,USR_001,AGE_004,M,206
2020-09-18,USR_001,AGE_005,F,120
2020-09-18,USR_001,AGE_005,M,106
2020-09-18,USR_001,AGE_006,F,17
2020-09-18,USR_001,AGE_006,M,23
2020-09-18,USR_001,AGE_007,F,1
2020-09-18,USR_001,AGE_007,M,5
2020-09-18,USR_001,AGE_008,,3190
2020-09-19,USR_001,AGE_001,F,373
2020-09-19,USR_001,AGE_001,M,340
2020-09-19,USR_001,AGE_002,F,1522
2020-09-19,USR_001,AGE_002,M,1299
2020-09-19,USR_001,AGE_003,F,664
2020-09-19,USR_001,AGE_003,M,713
2020-09-19,USR_001,AGE_004,F,447
2020-09-19,USR_001,AGE_004,M,431
2020-09-19,USR_001,AGE_005,F,199
2020-09-19,USR_001,AGE_005,M,139
2020-09-19,USR_001,AGE_006,F,38
2020-09-19,USR_001,AGE_006,M,41
2020-09-19,USR_001,AGE_007,F,6
2020-09-19,USR_001,AGE_007,M,11
2020-09-19,USR_001,AGE_008,,3177
2020-09-19,USR_001,AGE_008,M,1
2020-09-20,USR_001,AGE_001,F,324
2020-09-20,USR_001,AGE_001,M,310
2020-09-20,USR_001,AGE_002,F,1458
2020-09-20,USR_001,AGE_002,M,1266
2020-09-20,USR_001,AGE_003,F,652
2020-09-20,USR_001,AGE_003,M,726
2020-09-20,USR_001,AGE_004,F,535
2020-09-20,USR_001,AGE_004,M,498
2020-09-20,USR_001,AGE_005,F,233
2020-09-20,USR_001,AGE_005,M,224
2020-09-20,USR_001,AGE_006,F,34
2020-09-20,USR_001,AGE_006,M,61
2020-09-20,USR_001,AGE_007,F,3
2020-09-20,USR_001,AGE_007,M,8
2020-09-20,USR_001,AGE_008,,3213
2020-09-20,USR_001,AGE_008,F,3
2020-09-20,USR_001,AGE_008,M,3
2020-09-21,USR_001,AGE_001,F,190
2020-09-21,USR_001,AGE_001,M,146
2020-09-21,USR_001,AGE_002,F,773
2020-09-21,USR_001,AGE_002,M,592
2020-09-21,USR_001,AGE_003,F,308
2020-09-21,USR_001,AGE_003,M,313
2020-09-21,USR_001,AGE_004,F,170
2020-09-21,USR_001,AGE_004,M,158
2020-09-21,USR_001,AGE_005,F,90
2020-09-21,USR_001,AGE_005,M,90
2020-09-21,USR_001,AGE_006,F,9
2020-09-21,USR_001,AGE_006,M,29
2020-09-21,USR_001,AGE_007,F,3
2020-09-21,USR_001,AGE_007,M,5
2020-09-21,USR_001,AGE_008,,3104
2020-09-21,USR_001,AGE_008,M,2
2020-09-22,USR_001,AGE_001,F,156
2020-09-22,USR_001,AGE_001,M,165
2020-09-22,USR_001,AGE_002,F,705
2020-09-22,USR_001,AGE_002,M,589
2020-09-22,USR_001,AGE_003,F,305
2020-09-22,USR_001,AGE_003,M,297
2020-09-22,USR_001,AGE_004,F,168
2020-09-22,USR_001,AGE_004,M,168
2020-09-22,USR_001,AGE_005,F,98
2020-09-22,USR_001,AGE_005,M,69
2020-09-22,USR_001,AGE_006,F,22
2020-09-22,USR_001,AGE_006,M,31
2020-09-22,USR_001,AGE_007,F,2
2020-09-22,USR_001,AGE_007,M,9
2020-09-22,USR_001,AGE_008,,2938
2020-09-23,USR_001,AGE_001,F,147
2020-09-23,USR_001,AGE_001,M,154
2020-09-23,USR_001,AGE_002,F,706
2020-09-23,USR_001,AGE_002,M,580
2020-09-23,USR_001,AGE_003,F,261
2020-09-23,USR_001,AGE_003,M,253
2020-09-23,USR_001,AGE_004,F,146
2020-09-23,USR_001,AGE_004,M,160
2020-09-23,USR_001,AGE_005,F,93
2020-09-23,USR_001,AGE_005,M,80
2020-09-23,USR_001,AGE_006,F,11
2020-09-23,USR_001,AGE_006,M,21
2020-09-23,USR_001,AGE_007,F,2
2020-09-23,USR_001,AGE_007,M,4
2020-09-23,USR_001,AGE_008,,2124
2020-09-23,USR_001,AGE_008,M,1
2020-09-24,USR_001,AGE_001,F,156
2020-09-24,USR_001,AGE_001,M,145
2020-09-24,USR_001,AGE_002,F,694
2020-09-24,USR_001,AGE_002,M,562
2020-09-24,USR_001,AGE_003,F,291
2020-09-24,USR_001,AGE_003,M,271
2020-09-24,USR_001,AGE_004,F,148
2020-09-24,USR_001,AGE_004,M,154
2020-09-24,USR_001,AGE_005,F,99
2020-09-24,USR_001,AGE_005,M,86
2020-09-24,USR_001,AGE_006,F,21
2020-09-24,USR_001,AGE_006,M,31
2020-09-24,USR_001,AGE_007,M,2
2020-09-24,USR_001,AGE_008,,2843
2020-09-24,USR_001,AGE_008,M,1
2020-09-25,USR_001,AGE_001,F,227
2020-09-25,USR_001,AGE_001,M,201
2020-09-25,USR_001,AGE_002,F,884
2020-09-25,USR_001,AGE_002,M,628
2020-09-25,USR_001,AGE_003,F,294
2020-09-25,USR_001,AGE_003,M,357
2020-09-25,USR_001,AGE_004,F,166
2020-09-25,USR_001,AGE_004,M,166
2020-09-25,USR_001,AGE_005,F,82
2020-09-25,USR_001,AGE_005,M,86
2020-09-25,USR_001,AGE_006,F,20
2020-09-25,USR_001,AGE_006,M,31
2020-09-25,USR_001,AGE_007,F,7
2020-09-25,USR_001,AGE_007,M,4
2020-09-25,USR_001,AGE_008,,3016
2020-09-25,USR_001,AGE_008,M,2
2020-09-26,USR_001,AGE_001,F,358
2020-09-26,USR_001,AGE_001,M,316
2020-09-26,USR_001,AGE_002,F,1453
2020-09-26,USR_001,AGE_002,M,1259
2020-09-26,USR_001,AGE_003,F,621
2020-09-26,USR_001,AGE_003,M,667
2020-09-26,USR_001,AGE_004,F,408
2020-09-26,USR_001,AGE_004,M,384
2020-09-26,USR_001,AGE_005,F,177
2020-09-26,USR_001,AGE_005,M,141
2020-09-26,USR_001,AGE_006,F,37
2020-09-26,USR_001,AGE_006,M,48
2020-09-26,USR_001,AGE_007,F,6
2020-09-26,USR_001,AGE_007,M,5
2020-09-26,USR_001,AGE_008,,3101
2020-09-26,USR_001,AGE_008,M,3
2020-09-27,USR_001,AGE_001,F,359
2020-09-27,USR_001,AGE_001,M,303
2020-09-27,USR_001,AGE_002,F,1500
2020-09-27,USR_001,AGE_002,M,1228
2020-09-27,USR_001,AGE_003,F,653
2020-09-27,USR_001,AGE_003,M,698
2020-09-27,USR_001,AGE_004,F,464
2020-09-27,USR_001,AGE_004,M,486
2020-09-27,USR_001,AGE_005,F,205
2020-09-27,USR_001,AGE_005,M,201
2020-09-27,USR_001,AGE_006,F,40
2020-09-27,USR_001,AGE_006,M,56
2020-09-27,USR_001,AGE_007,F,6
2020-09-27,USR_001,AGE_007,M,7
2020-09-27,USR_001,AGE_008,,3077
2020-09-27,USR_001,AGE_008,F,1
2020-09-27,USR_001,AGE_008,M,4
2020-09-28,USR_001,AGE_001,F,169
2020-09-28,USR_001,AGE_001,M,135
2020-09-28,USR_001,AGE_002,F,696
2020-09-28,USR_001,AGE_002,M,597
2020-09-28,USR_001,AGE_003,F,257
2020-09-28,USR_001,AGE_003,M,291
2020-09-28,USR_001,AGE_004,F,181
2020-09-28,USR_001,AGE_004,M,179
2020-09-28,USR_001,AGE_005,F,109
2020-09-28,USR_001,AGE_005,M,77
2020-09-28,USR_001,AGE_006,F,16
2020-09-28,USR_001,AGE_006,M,27
2020-09-28,USR_001,AGE_007,F,4
2020-09-28,USR_001,AGE_007,M,6
2020-09-28,USR_001,AGE_008,,3219
2020-09-28,USR_001,AGE_008,M,3
2020-09-29,USR_001,AGE_001,F,190
2020-09-29,USR_001,AGE_001,M,173
2020-09-29,USR_001,AGE_002,F,708
2020-09-29,USR_001,AGE_002,M,651
2020-09-29,USR_001,AGE_003,F,297
2020-09-29,USR_001,AGE_003,M,348
2020-09-29,USR_001,AGE_004,F,179
2020-09-29,USR_001,AGE_004,M,196
2020-09-29,USR_001,AGE_005,F,97
2020-09-29,USR_001,AGE_005,M,144
2020-09-29,USR_001,AGE_006,F,11
2020-09-29,USR_001,AGE_006,M,31
2020-09-29,USR_001,AGE_007,F,5
2020-09-29,USR_001,AGE_007,M,4
2020-09-29,USR_001,AGE_008,,3241
2020-09-29,USR_001,AGE_008,M,1
2020-09-30,USR_001,AGE_001,F,261
2020-09-30,USR_001,AGE_001,M,236
2020-09-30,USR_001,AGE_002,F,820
2020-09-30,USR_001,AGE_002,M,644
2020-09-30,USR_001,AGE_003,F,421
2020-09-30,USR_001,AGE_003,M,435
2020-09-30,USR_001,AGE_004,F,391
2020-09-30,USR_001,AGE_004,M,355
2020-09-30,USR_001,AGE_005,F,192
2020-09-30,USR_001,AGE_005,M,194
2020-09-30,USR_001,AGE_006,F,41
2020-09-30,USR_001,AGE_006,M,81
2020-09-30,USR_001,AGE_007,F,2
2020-09-30,USR_001,AGE_007,M,9
2020-09-30,USR_001,AGE_008,,3197
2020-09-30,USR_001,AGE_008,F,1
2020-09-30,USR_001,AGE_008,M,3
