가입일자,사용자코드,연령대코드,성별,가입 수
2021-01-08,USR_001,AGE_005,M,3
2021-01-08,USR_001,AGE_006,F,4
2021-01-08,USR_001,AGE_006,M,4
2021-01-08,USR_001,AGE_007,F,1
2021-01-09,USR_001,AGE_001,F,12
2021-01-09,USR_001,AGE_001,M,15
2021-01-09,USR_001,AGE_002,F,17
2021-01-09,USR_001,AGE_002,M,32
2021-01-09,USR_001,AGE_003,F,18
2021-01-09,USR_001,AGE_003,M,16
2021-01-09,USR_001,AGE_004,F,5
2021-01-09,USR_001,AGE_004,M,13
2021-01-09,USR_001,AGE_005,F,5
2021-01-09,USR_001,AGE_005,M,9
2021-01-09,USR_001,AGE_006,F,1
2021-01-09,USR_001,AGE_006,M,5
2021-01-09,USR_001,AGE_007,F,1
2021-01-09,USR_001,AGE_007,M,1
2021-01-10,USR_001,AGE_001,F,10
2021-01-10,USR_001,AGE_001,M,22
2021-01-10,USR_001,AGE_002,F,27
2021-01-10,USR_001,AGE_002,M,31
2021-01-10,USR_001,AGE_003,F,15
2021-01-10,USR_001,AGE_003,M,33
2021-01-10,USR_001,AGE_004,F,9
2021-01-10,USR_001,AGE_004,M,17
2021-01-10,USR_001,AGE_005,F,3
2021-01-10,USR_001,AGE_005,M,12
2021-01-10,USR_001,AGE_006,F,2
2021-01-10,USR_001,AGE_006,M,5
2021-01-11,USR_001,AGE_001,F,20
2021-01-11,USR_001,AGE_001,M,16
2021-01-11,USR_001,AGE_002,F,39
2021-01-11,USR_001,AGE_002,M,39
2021-01-11,USR_001,AGE_003,F,19
2021-01-11,USR_001,AGE_003,M,24
2021-01-11,USR_001,AGE_004,F,10
2021-01-11,USR_001,AGE_004,M,10
2021-01-11,USR_001,AGE_005,F,3
2021-01-11,USR_001,AGE_005,M,11
2021-01-11,USR_001,AGE_006,F,1
2021-01-11,USR_001,AGE_006,M,11
2021-01-11,USR_001,AGE_007,F,1
2021-01-12,USR_001,AGE_001,F,11
2021-01-12,USR_001,AGE_001,M,10
2021-01-12,USR_001,AGE_002,F,24
2021-01-12,USR_001,AGE_002,M,40
2021-01-12,USR_001,AGE_003,F,20
2021-01-12,USR_001,AGE_003,M,25
2021-01-12,USR_001,AGE_004,F,8
2021-01-12,USR_001,AGE_004,M,16
2021-01-12,USR_001,AGE_005,F,4
2021-01-12,USR_001,AGE_005,M,17
2021-01-12,USR_001,AGE_006,M,5
2021-01-13,USR_001,AGE_001,F,24
2021-01-13,USR_001,AGE_001,M,30
2021-01-13,USR_001,AGE_002,F,39
2021-01-13,USR_001,AGE_002,M,63
2021-01-13,USR_001,AGE_003,F,20
2021-01-13,USR_001,AGE_003,M,21
2021-01-13,USR_001,AGE_004,F,16
2021-01-13,USR_001,AGE_004,M,19
2021-01-13,USR_001,AGE_005,F,4
2021-01-13,USR_001,AGE_005,M,15
2021-01-13,USR_001,AGE_006,F,2
2021-01-13,USR_001,AGE_006,M,5
2021-01-13,USR_001,AGE_007,M,1
2021-01-13,USR_001,AGE_008,M,2
2021-01-14,USR_001,AGE_001,F,42
2021-01-14,USR_001,AGE_001,M,39
2021-01-14,USR_001,AGE_002,F,78
2021-01-14,USR_001,AGE_002,M,100
2021-01-14,USR_001,AGE_003,F,34
2021-01-14,USR_001,AGE_003,M,38
2021-01-14,USR_001,AGE_004,F,18
2021-01-14,USR_001,AGE_004,M,33
2021-01-14,USR_001,AGE_005,F,11
2021-01-14,USR_001,AGE_005,M,19
2021-01-14,USR_001,AGE_006,F,5
2021-01-14,USR_001,AGE_006,M,7
2021-01-14,USR_001,AGE_007,M,2
2021-01-14,USR_001,AGE_008,M,2
2021-01-15,USR_001,AGE_001,F,33
2021-01-15,USR_001,AGE_001,M,50
2021-01-15,USR_001,AGE_002,F,82
2021-01-15,USR_001,AGE_002,M,80
2021-01-15,USR_001,AGE_003,F,31
2021-01-15,USR_001,AGE_003,M,51
2021-01-15,USR_001,AGE_004,F,24
2021-01-15,USR_001,AGE_004,M,36
2021-01-15,USR_001,AGE_005,F,14
2021-01-15,USR_001,AGE_005,M,21
2021-01-15,USR_001,AGE_006,F,6
2021-01-15,USR_001,AGE_006,M,6
2021-01-15,USR_001,AGE_007,M,2
2021-01-16,USR_001,AGE_001,F,48
2021-01-16,USR_001,AGE_001,M,47
2021-01-16,USR_001,AGE_002,F,80
2021-01-16,USR_001,AGE_002,M,107
2021-01-16,USR_001,AGE_003,F,44
2021-01-16,USR_001,AGE_003,M,52
2021-01-16,USR_001,AGE_004,F,45
2021-01-16,USR_001,AGE_004,M,55
2021-01-16,USR_001,AGE_005,F,19
2021-01-16,USR_001,AGE_005,M,32
2021-01-16,USR_001,AGE_006,F,5
2021-01-16,USR_001,AGE_006,M,8
2021-01-16,USR_001,AGE_007,F,3
2021-01-16,USR_001,AGE_007,M,1
2021-01-17,USR_001,AGE_001,F,40
2021-01-17,USR_001,AGE_001,M,44
2021-01-17,USR_001,AGE_002,F,68
2021-01-17,USR_001,AGE_002,M,75
2021-01-17,USR_001,AGE_003,F,48
2021-01-17,USR_001,AGE_003,M,56
2021-01-17,USR_001,AGE_004,F,35
2021-01-17,USR_001,AGE_004,M,31
2021-01-17,USR_001,AGE_005,F,16
2021-01-17,USR_001,AGE_005,M,21
2021-01-17,USR_001,AGE_006,F,6
2021-01-17,USR_001,AGE_006,M,6
2021-01-17,USR_001,AGE_007,F,2
2021-01-17,USR_001,AGE_007,M,2
2021-01-18,USR_001,AGE_001,F,10
2021-01-18,USR_001,AGE_001,M,22
2021-01-18,USR_001,AGE_002,F,39
2021-01-18,USR_001,AGE_002,M,42
2021-01-18,USR_001,AGE_003,F,22
2021-01-18,USR_001,AGE_003,M,28
2021-01-18,USR_001,AGE_004,F,19
2021-01-18,USR_001,AGE_004,M,24
2021-01-18,USR_001,AGE_005,F,11
2021-01-18,USR_001,AGE_005,M,6
2021-01-18,USR_001,AGE_006,F,1
2021-01-18,USR_001,AGE_006,M,3
2021-01-18,USR_001,AGE_007,M,1
2021-01-19,USR_001,AGE_001,F,33
2021-01-19,USR_001,AGE_001,M,24
2021-01-19,USR_001,AGE_002,F,49
2021-01-19,USR_001,AGE_002,M,71
2021-01-19,USR_001,AGE_003,F,37
2021-01-19,USR_001,AGE_003,M,37
2021-01-19,USR_001,AGE_004,F,12
2021-01-19,USR_001,AGE_004,M,31
2021-01-19,USR_001,AGE_005,F,6
2021-01-19,USR_001,AGE_005,M,13
2021-01-19,USR_001,AGE_006,F,4
2021-01-19,USR_001,AGE_006,M,9
2021-01-19,USR_001,AGE_007,M,1
2021-01-20,USR_001,AGE_001,F,56
2021-01-20,USR_001,AGE_001,M,35
2021-01-20,USR_001,AGE_002,F,100
2021-01-20,USR_001,AGE_002,M,125
2021-01-20,USR_001,AGE_003,F,35
2021-01-20,USR_001,AGE_003,M,53
2021-01-20,USR_001,AGE_004,F,28
2021-01-20,USR_001,AGE_004,M,35
2021-01-20,USR_001,AGE_005,F,23
2021-01-20,USR_001,AGE_005,M,35
2021-01-20,USR_001,AGE_006,F,3
2021-01-20,USR_001,AGE_006,M,9
2021-01-20,USR_001,AGE_007,F,1
2021-01-20,USR_001,AGE_007,M,2
2021-01-20,USR_001,AGE_008,M,1
2021-01-21,USR_001,AGE_001,F,28
2021-01-21,USR_001,AGE_001,M,22
2021-01-21,USR_001,AGE_002,F,45
2021-01-21,USR_001,AGE_002,M,44
2021-01-21,USR_001,AGE_003,F,42
2021-01-21,USR_001,AGE_003,M,44
2021-01-21,USR_001,AGE_004,F,25
2021-01-21,USR_001,AGE_004,M,30
2021-01-21,USR_001,AGE_005,F,9
2021-01-21,USR_001,AGE_005,M,34
2021-01-21,USR_001,AGE_006,F,3
2021-01-21,USR_001,AGE_006,M,14
2021-01-21,USR_001,AGE_007,F,1
2021-01-21,USR_001,AGE_007,M,2
2021-01-22,USR_001,AGE_001,F,42
2021-01-22,USR_001,AGE_001,M,44
2021-01-22,USR_001,AGE_002,F,116
2021-01-22,USR_001,AGE_002,M,139
2021-01-22,USR_001,AGE_003,F,36
2021-01-22,USR_001,AGE_003,M,51
2021-01-22,USR_001,AGE_004,F,25
2021-01-22,USR_001,AGE_004,M,35
2021-01-22,USR_001,AGE_005,F,11
2021-01-22,USR_001,AGE_005,M,29
2021-01-22,USR_001,AGE_006,F,5
2021-01-22,USR_001,AGE_006,M,5
2021-01-22,USR_001,AGE_007,M,1
2021-01-22,USR_001,AGE_008,M,1
2021-01-23,USR_001,AGE_001,F,110
2021-01-23,USR_001,AGE_001,M,94
2021-01-23,USR_001,AGE_002,F,311
2021-01-23,USR_001,AGE_002,M,331
2021-01-23,USR_001,AGE_003,F,157
2021-01-23,USR_001,AGE_003,M,158
2021-01-23,USR_001,AGE_004,F,103
2021-01-23,USR_001,AGE_004,M,126
2021-01-23,USR_001,AGE_005,F,63
2021-01-23,USR_001,AGE_005,M,51
2021-01-23,USR_001,AGE_006,F,8
2021-01-23,USR_001,AGE_006,M,9
2021-01-23,USR_001,AGE_007,F,1
2021-01-23,USR_001,AGE_007,M,2
2021-01-24,USR_001,AGE_001,F,162
2021-01-24,USR_001,AGE_001,M,146
2021-01-24,USR_001,AGE_002,F,469
2021-01-24,USR_001,AGE_002,M,480
2021-01-24,USR_001,AGE_003,F,260
2021-01-24,USR_001,AGE_003,M,280
2021-01-24,USR_001,AGE_004,F,188
2021-01-24,USR_001,AGE_004,M,232
2021-01-24,USR_001,AGE_005,F,81
2021-01-24,USR_001,AGE_005,M,75
2021-01-24,USR_001,AGE_006,F,22
2021-01-24,USR_001,AGE_006,M,29
2021-01-24,USR_001,AGE_007,F,4
2021-01-24,USR_001,AGE_007,M,2
2021-01-24,USR_001,AGE_008,M,1
2021-01-25,USR_001,AGE_001,F,151
2021-01-25,USR_001,AGE_001,M,87
2021-01-25,USR_001,AGE_002,F,331
2021-01-25,USR_001,AGE_002,M,341
2021-01-25,USR_001,AGE_003,F,105
2021-01-25,USR_001,AGE_003,M,118
2021-01-25,USR_001,AGE_004,F,65
2021-01-25,USR_001,AGE_004,M,86
2021-01-25,USR_001,AGE_005,F,38
2021-01-25,USR_001,AGE_005,M,43
2021-01-25,USR_001,AGE_006,F,11
2021-01-25,USR_001,AGE_006,M,20
2021-01-25,USR_001,AGE_007,F,2
2021-01-25,USR_001,AGE_007,M,7
2021-01-26,USR_001,AGE_001,F,44
2021-01-26,USR_001,AGE_001,M,45
2021-01-26,USR_001,AGE_002,F,84
2021-01-26,USR_001,AGE_002,M,111
2021-01-26,USR_001,AGE_003,F,49
2021-01-26,USR_001,AGE_003,M,55
2021-01-26,USR_001,AGE_004,F,29
2021-01-26,USR_001,AGE_004,M,32
2021-01-26,USR_001,AGE_005,F,14
2021-01-26,USR_001,AGE_005,M,36
2021-01-26,USR_001,AGE_006,F,9
2021-01-26,USR_001,AGE_006,M,9
2021-01-26,USR_001,AGE_007,M,2
2021-01-27,USR_001,AGE_001,F,89
2021-01-27,USR_001,AGE_001,M,75
2021-01-27,USR_001,AGE_002,F,181
2021-01-27,USR_001,AGE_002,M,179
2021-01-27,USR_001,AGE_003,F,63
2021-01-27,USR_001,AGE_003,M,80
2021-01-27,USR_001,AGE_004,F,44
2021-01-27,USR_001,AGE_004,M,55
2021-01-27,USR_001,AGE_005,F,31
2021-01-27,USR_001,AGE_005,M,29
2021-01-27,USR_001,AGE_006,F,3
2021-01-27,USR_001,AGE_006,M,13
2021-01-27,USR_001,AGE_007,F,1
2021-01-27,USR_001,AGE_007,M,1
2021-01-27,USR_001,AGE_008,M,10
2021-01-28,USR_001,AGE_001,F,27
2021-01-28,USR_001,AGE_001,M,24
2021-01-28,USR_001,AGE_002,F,46
2021-01-28,USR_001,AGE_002,M,48
2021-01-28,USR_001,AGE_003,F,19
2021-01-28,USR_001,AGE_003,M,33
2021-01-28,USR_001,AGE_004,F,18
2021-01-28,USR_001,AGE_004,M,21
2021-01-28,USR_001,AGE_005,F,12
2021-01-28,USR_001,AGE_005,M,19
2021-01-28,USR_001,AGE_006,F,3
2021-01-28,USR_001,AGE_006,M,2
2021-01-28,USR_001,AGE_007,F,1
2021-01-28,USR_001,AGE_007,M,1
2021-01-28,USR_001,AGE_008,F,3
2021-01-28,USR_001,AGE_008,M,3
2021-01-29,USR_001,AGE_001,F,33
2021-01-29,USR_001,AGE_001,M,41
2021-01-29,USR_001,AGE_002,F,55
2021-01-29,USR_001,AGE_002,M,64
2021-01-29,USR_001,AGE_003,F,31
2021-01-29,USR_001,AGE_003,M,41
2021-01-29,USR_001,AGE_004,F,29
2021-01-29,USR_001,AGE_004,M,18
2021-01-29,USR_001,AGE_005,F,12
2021-01-29,USR_001,AGE_005,M,8
2021-01-29,USR_001,AGE_006,F,1
2021-01-29,USR_001,AGE_006,M,7
2021-01-29,USR_001,AGE_007,M,1
2021-01-30,USR_001,AGE_001,F,64
2021-01-30,USR_001,AGE_001,M,79
2021-01-30,USR_001,AGE_002,F,151
2021-01-30,USR_001,AGE_002,M,155
2021-01-30,USR_001,AGE_003,F,78
2021-01-30,USR_001,AGE_003,M,79
2021-01-30,USR_001,AGE_004,F,51
2021-01-30,USR_001,AGE_004,M,56
2021-01-30,USR_001,AGE_005,F,32
2021-01-30,USR_001,AGE_005,M,32
2021-01-30,USR_001,AGE_006,F,4
2021-01-30,USR_001,AGE_006,M,13
2021-01-30,USR_001,AGE_007,M,1
2021-01-31,USR_001,AGE_001,F,114
2021-01-31,USR_001,AGE_001,M,122
2021-01-31,USR_001,AGE_002,F,313
2021-01-31,USR_001,AGE_002,M,306
2021-01-31,USR_001,AGE_003,F,143
2021-01-31,USR_001,AGE_003,M,175
2021-01-31,USR_001,AGE_004,F,122
2021-01-31,USR_001,AGE_004,M,115
2021-01-31,USR_001,AGE_005,F,35
2021-01-31,USR_001,AGE_005,M,48
2021-01-31,USR_001,AGE_006,F,13
2021-01-31,USR_001,AGE_006,M,17
2021-01-31,USR_001,AGE_007,F,1
2021-01-31,USR_001,AGE_007,M,3
2021-01-31,USR_001,AGE_008,M,1
