가입일자,사용자코드,연령대코드,성별,가입 수
2020-11-10,USR_001,AGE_004,F,53
2020-11-10,USR_001,AGE_004,M,79
2020-11-10,USR_001,AGE_005,F,26
2020-11-10,USR_001,AGE_005,M,35
2020-11-10,USR_001,AGE_006,F,7
2020-11-10,USR_001,AGE_006,M,15
2020-11-10,USR_001,AGE_007,M,2
2020-11-10,USR_001,AGE_008,,885
2020-11-10,USR_001,AGE_008,M,1
2020-11-11,USR_001,AGE_001,F,91
2020-11-11,USR_001,AGE_001,M,77
2020-11-11,USR_001,AGE_002,F,235
2020-11-11,USR_001,AGE_002,M,230
2020-11-11,USR_001,AGE_003,F,96
2020-11-11,USR_001,AGE_003,M,136
2020-11-11,USR_001,AGE_004,F,68
2020-11-11,USR_001,AGE_004,M,87
2020-11-11,USR_001,AGE_005,F,36
2020-11-11,USR_001,AGE_005,M,44
2020-11-11,USR_001,AGE_006,F,10
2020-11-11,USR_001,AGE_006,M,10
2020-11-11,USR_001,AGE_007,F,2
2020-11-11,USR_001,AGE_007,M,3
2020-11-11,USR_001,AGE_008,,853
2020-11-12,USR_001,AGE_001,F,82
2020-11-12,USR_001,AGE_001,M,93
2020-11-12,USR_001,AGE_002,F,263
2020-11-12,USR_001,AGE_002,M,266
2020-11-12,USR_001,AGE_003,F,97
2020-11-12,USR_001,AGE_003,M,151
2020-11-12,USR_001,AGE_004,F,64
2020-11-12,USR_001,AGE_004,M,100
2020-11-12,USR_001,AGE_005,F,44
2020-11-12,USR_001,AGE_005,M,52
2020-11-12,USR_001,AGE_006,F,11
2020-11-12,USR_001,AGE_006,M,20
2020-11-12,USR_001,AGE_007,F,1
2020-11-12,USR_001,AGE_007,M,3
2020-11-12,USR_001,AGE_008,,909
2020-11-13,USR_001,AGE_001,F,117
2020-11-13,USR_001,AGE_001,M,142
2020-11-13,USR_001,AGE_002,F,341
2020-11-13,USR_001,AGE_002,M,360
2020-11-13,USR_001,AGE_003,F,124
2020-11-13,USR_001,AGE_003,M,161
2020-11-13,USR_001,AGE_004,F,86
2020-11-13,USR_001,AGE_004,M,115
2020-11-13,USR_001,AGE_005,F,37
2020-11-13,USR_001,AGE_005,M,62
2020-11-13,USR_001,AGE_006,F,8
2020-11-13,USR_001,AGE_006,M,15
2020-11-13,USR_001,AGE_007,M,5
2020-11-13,USR_001,AGE_008,,925
2020-11-14,USR_001,AGE_001,F,219
2020-11-14,USR_001,AGE_001,M,219
2020-11-14,USR_001,AGE_002,F,640
2020-11-14,USR_001,AGE_002,M,678
2020-11-14,USR_001,AGE_003,F,228
2020-11-14,USR_001,AGE_003,M,309
2020-11-14,USR_001,AGE_004,F,159
2020-11-14,USR_001,AGE_004,M,190
2020-11-14,USR_001,AGE_005,F,77
2020-11-14,USR_001,AGE_005,M,94
2020-11-14,USR_001,AGE_006,F,13
2020-11-14,USR_001,AGE_006,M,28
2020-11-14,USR_001,AGE_007,F,2
2020-11-14,USR_001,AGE_007,M,4
2020-11-14,USR_001,AGE_008,,870
2020-11-15,USR_001,AGE_001,F,191
2020-11-15,USR_001,AGE_001,M,187
2020-11-15,USR_001,AGE_002,F,443
2020-11-15,USR_001,AGE_002,M,461
2020-11-15,USR_001,AGE_003,F,181
2020-11-15,USR_001,AGE_003,M,251
2020-11-15,USR_001,AGE_004,F,167
2020-11-15,USR_001,AGE_004,M,160
2020-11-15,USR_001,AGE_005,F,79
2020-11-15,USR_001,AGE_005,M,75
2020-11-15,USR_001,AGE_006,F,16
2020-11-15,USR_001,AGE_006,M,25
2020-11-15,USR_001,AGE_007,F,1
2020-11-15,USR_001,AGE_007,M,5
2020-11-15,USR_001,AGE_008,,885
2020-11-16,USR_001,AGE_001,F,89
2020-11-16,USR_001,AGE_001,M,87
2020-11-16,USR_001,AGE_002,F,290
2020-11-16,USR_001,AGE_002,M,308
2020-11-16,USR_001,AGE_003,F,99
2020-11-16,USR_001,AGE_003,M,185
2020-11-16,USR_001,AGE_004,F,75
2020-11-16,USR_001,AGE_004,M,88
2020-11-16,USR_001,AGE_005,F,31
2020-11-16,USR_001,AGE_005,M,47
2020-11-16,USR_001,AGE_006,F,6
2020-11-16,USR_001,AGE_006,M,12
2020-11-16,USR_001,AGE_007,F,1
2020-11-16,USR_001,AGE_007,M,7
2020-11-16,USR_001,AGE_008,,853
2020-11-17,USR_001,AGE_001,F,51
2020-11-17,USR_001,AGE_001,M,77
2020-11-17,USR_001,AGE_002,F,208
2020-11-17,USR_001,AGE_002,M,247
2020-11-17,USR_001,AGE_003,F,89
2020-11-17,USR_001,AGE_003,M,125
2020-11-17,USR_001,AGE_004,F,42
2020-11-17,USR_001,AGE_004,M,64
2020-11-17,USR_001,AGE_005,F,34
2020-11-17,USR_001,AGE_005,M,39
2020-11-17,USR_001,AGE_006,F,8
2020-11-17,USR_001,AGE_006,M,16
2020-11-17,USR_001,AGE_007,F,2
2020-11-17,USR_001,AGE_007,M,2
2020-11-17,USR_001,AGE_008,,877
2020-11-17,USR_001,AGE_008,F,1
2020-11-18,USR_001,AGE_001,F,25
2020-11-18,USR_001,AGE_001,M,40
2020-11-18,USR_001,AGE_002,F,89
2020-11-18,USR_001,AGE_002,M,75
2020-11-18,USR_001,AGE_003,F,37
2020-11-18,USR_001,AGE_003,M,68
2020-11-18,USR_001,AGE_004,F,42
2020-11-18,USR_001,AGE_004,M,58
2020-11-18,USR_001,AGE_005,F,22
2020-11-18,USR_001,AGE_005,M,34
2020-11-18,USR_001,AGE_006,F,3
2020-11-18,USR_001,AGE_006,M,18
2020-11-18,USR_001,AGE_007,F,1
2020-11-18,USR_001,AGE_007,M,3
2020-11-18,USR_001,AGE_008,,851
2020-11-18,USR_001,AGE_008,F,1
2020-11-18,USR_001,AGE_008,M,1
2020-11-19,USR_001,AGE_001,F,16
2020-11-19,USR_001,AGE_001,M,36
2020-11-19,USR_001,AGE_002,F,69
2020-11-19,USR_001,AGE_002,M,79
2020-11-19,USR_001,AGE_003,F,30
2020-11-19,USR_001,AGE_003,M,48
2020-11-19,USR_001,AGE_004,F,32
2020-11-19,USR_001,AGE_004,M,32
2020-11-19,USR_001,AGE_005,F,22
2020-11-19,USR_001,AGE_005,M,22
2020-11-19,USR_001,AGE_006,F,1
2020-11-19,USR_001,AGE_006,M,10
2020-11-19,USR_001,AGE_007,F,1
2020-11-19,USR_001,AGE_007,M,2
2020-11-19,USR_001,AGE_008,,851
2020-11-20,USR_001,AGE_001,F,45
2020-11-20,USR_001,AGE_001,M,58
2020-11-20,USR_001,AGE_002,F,113
2020-11-20,USR_001,AGE_002,M,135
2020-11-20,USR_001,AGE_003,F,43
2020-11-20,USR_001,AGE_003,M,68
2020-11-20,USR_001,AGE_004,F,30
2020-11-20,USR_001,AGE_004,M,47
2020-11-20,USR_001,AGE_005,F,14
2020-11-20,USR_001,AGE_005,M,26
2020-11-20,USR_001,AGE_006,F,1
2020-11-20,USR_001,AGE_006,M,9
2020-11-20,USR_001,AGE_007,F,1
2020-11-20,USR_001,AGE_007,M,1
2020-11-20,USR_001,AGE_008,,840
2020-11-21,USR_001,AGE_001,F,120
2020-11-21,USR_001,AGE_001,M,121
2020-11-21,USR_001,AGE_002,F,312
2020-11-21,USR_001,AGE_002,M,335
2020-11-21,USR_001,AGE_003,F,136
2020-11-21,USR_001,AGE_003,M,163
2020-11-21,USR_001,AGE_004,F,99
2020-11-21,USR_001,AGE_004,M,121
2020-11-21,USR_001,AGE_005,F,28
2020-11-21,USR_001,AGE_005,M,47
2020-11-21,USR_001,AGE_006,F,17
2020-11-21,USR_001,AGE_006,M,14
2020-11-21,USR_001,AGE_007,M,5
2020-11-21,USR_001,AGE_008,,846
2020-11-22,USR_001,AGE_001,F,51
2020-11-22,USR_001,AGE_001,M,57
2020-11-22,USR_001,AGE_002,F,135
2020-11-22,USR_001,AGE_002,M,143
2020-11-22,USR_001,AGE_003,F,69
2020-11-22,USR_001,AGE_003,M,74
2020-11-22,USR_001,AGE_004,F,61
2020-11-22,USR_001,AGE_004,M,70
2020-11-22,USR_001,AGE_005,F,22
2020-11-22,USR_001,AGE_005,M,36
2020-11-22,USR_001,AGE_006,F,9
2020-11-22,USR_001,AGE_006,M,16
2020-11-22,USR_001,AGE_007,M,3
2020-11-22,USR_001,AGE_008,,842
2020-11-22,USR_001,AGE_008,M,1
2020-11-23,USR_001,AGE_001,F,39
2020-11-23,USR_001,AGE_001,M,42
2020-11-23,USR_001,AGE_002,F,107
2020-11-23,USR_001,AGE_002,M,119
2020-11-23,USR_001,AGE_003,F,48
2020-11-23,USR_001,AGE_003,M,75
2020-11-23,USR_001,AGE_004,F,33
2020-11-23,USR_001,AGE_004,M,39
2020-11-23,USR_001,AGE_005,F,27
2020-11-23,USR_001,AGE_005,M,36
2020-11-23,USR_001,AGE_006,F,1
2020-11-23,USR_001,AGE_006,M,18
2020-11-23,USR_001,AGE_007,M,1
2020-11-23,USR_001,AGE_008,,855
2020-11-24,USR_001,AGE_001,F,54
2020-11-24,USR_001,AGE_001,M,53
2020-11-24,USR_001,AGE_002,F,129
2020-11-24,USR_001,AGE_002,M,149
2020-11-24,USR_001,AGE_003,F,47
2020-11-24,USR_001,AGE_003,M,69
2020-11-24,USR_001,AGE_004,F,19
2020-11-24,USR_001,AGE_004,M,45
2020-11-24,USR_001,AGE_005,F,19
2020-11-24,USR_001,AGE_005,M,28
2020-11-24,USR_001,AGE_006,F,4
2020-11-24,USR_001,AGE_006,M,12
2020-11-24,USR_001,AGE_007,M,1
2020-11-24,USR_001,AGE_008,,800
2020-11-24,USR_001,AGE_008,M,1
2020-11-25,USR_001,AGE_001,F,45
2020-11-25,USR_001,AGE_001,M,64
2020-11-25,USR_001,AGE_002,F,122
2020-11-25,USR_001,AGE_002,M,131
2020-11-25,USR_001,AGE_003,F,52
2020-11-25,USR_001,AGE_003,M,76
2020-11-25,USR_001,AGE_004,F,33
2020-11-25,USR_001,AGE_004,M,51
2020-11-25,USR_001,AGE_005,F,19
2020-11-25,USR_001,AGE_005,M,35
2020-11-25,USR_001,AGE_006,F,8
2020-11-25,USR_001,AGE_006,M,10
2020-11-25,USR_001,AGE_007,F,1
2020-11-25,USR_001,AGE_007,M,1
2020-11-25,USR_001,AGE_008,,886
2020-11-26,USR_001,AGE_001,F,58
2020-11-26,USR_001,AGE_001,M,58
2020-11-26,USR_001,AGE_002,F,127
2020-11-26,USR_001,AGE_002,M,138
2020-11-26,USR_001,AGE_003,F,51
2020-11-26,USR_001,AGE_003,M,75
2020-11-26,USR_001,AGE_004,F,28
2020-11-26,USR_001,AGE_004,M,56
2020-11-26,USR_001,AGE_005,F,24
2020-11-26,USR_001,AGE_005,M,25
2020-11-26,USR_001,AGE_006,F,5
2020-11-26,USR_001,AGE_006,M,12
2020-11-26,USR_001,AGE_007,F,1
2020-11-26,USR_001,AGE_007,M,3
2020-11-26,USR_001,AGE_008,,825
2020-11-26,USR_001,AGE_008,M,1
2020-11-27,USR_001,AGE_001,F,50
2020-11-27,USR_001,AGE_001,M,49
2020-11-27,USR_001,AGE_002,F,98
2020-11-27,USR_001,AGE_002,M,110
2020-11-27,USR_001,AGE_003,F,51
2020-11-27,USR_001,AGE_003,M,71
2020-11-27,USR_001,AGE_004,F,31
2020-11-27,USR_001,AGE_004,M,43
2020-11-27,USR_001,AGE_005,F,21
2020-11-27,USR_001,AGE_005,M,24
2020-11-27,USR_001,AGE_006,F,6
2020-11-27,USR_001,AGE_006,M,9
2020-11-27,USR_001,AGE_007,F,1
2020-11-27,USR_001,AGE_007,M,2
2020-11-27,USR_001,AGE_008,,844
2020-11-27,USR_001,AGE_008,F,1
2020-11-28,USR_001,AGE_001,F,55
2020-11-28,USR_001,AGE_001,M,48
2020-11-28,USR_001,AGE_002,F,131
2020-11-28,USR_001,AGE_002,M,109
2020-11-28,USR_001,AGE_003,F,52
2020-11-28,USR_001,AGE_003,M,66
2020-11-28,USR_001,AGE_004,F,43
2020-11-28,USR_001,AGE_004,M,63
2020-11-28,USR_001,AGE_005,F,27
2020-11-28,USR_001,AGE_005,M,27
2020-11-28,USR_001,AGE_006,F,7
2020-11-28,USR_001,AGE_006,M,9
2020-11-28,USR_001,AGE_007,M,2
2020-11-28,USR_001,AGE_008,,827
2020-11-28,USR_001,AGE_008,F,1
2020-11-29,USR_001,AGE_001,F,43
2020-11-29,USR_001,AGE_001,M,45
2020-11-29,USR_001,AGE_002,F,128
2020-11-29,USR_001,AGE_002,M,100
2020-11-29,USR_001,AGE_003,F,67
2020-11-29,USR_001,AGE_003,M,62
2020-11-29,USR_001,AGE_004,F,51
2020-11-29,USR_001,AGE_004,M,64
2020-11-29,USR_001,AGE_005,F,30
2020-11-29,USR_001,AGE_005,M,23
2020-11-29,USR_001,AGE_006,F,4
2020-11-29,USR_001,AGE_006,M,11
2020-11-29,USR_001,AGE_007,M,2
2020-11-29,USR_001,AGE_008,,830
2020-11-30,USR_001,AGE_001,F,27
2020-11-30,USR_001,AGE_001,M,47
2020-11-30,USR_001,AGE_002,F,65
2020-11-30,USR_001,AGE_002,M,100
2020-11-30,USR_001,AGE_003,F,38
2020-11-30,USR_001,AGE_003,M,72
2020-11-30,USR_001,AGE_004,F,40
2020-11-30,USR_001,AGE_004,M,39
2020-11-30,USR_001,AGE_005,F,22
2020-11-30,USR_001,AGE_005,M,37
2020-11-30,USR_001,AGE_006,F,5
2020-11-30,USR_001,AGE_006,M,13
2020-11-30,USR_001,AGE_007,M,3
2020-11-30,USR_001,AGE_008,,778
